1.03E-04,1.20E-04,1.24E-04,1.16E-04,1.08E-04,9.58E-05,8.92E-05,8.55E-05,8.54E-05,9.13E-05,1.15E-04,1.52E-04,1.75E-04,1.80E-04,1.75E-04,1.83E-04,2.11E-04,2.31E-04,2.46E-04,2.71E-04,3.03E-04,3.43E-04,3.60E-04,3.60E-04,3.69E-04,3.65E-04,3.88E-04,4.66E-04,5.46E-04,5.92E-04,5.87E-04,5.64E-04,5.69E-04,5.93E-04,6.48E-04,6.87E-04,7.49E-04,7.93E-04,8.23E-04,8.51E-04,9.34E-04,9.99E-04,0.001068655,0.001150252,0.00120799,0.001244418,0.001290739,0.001328883,0.001359087,0.001378243,0.001427315,0.0014711,0.001542415,0.001621653,0.001688931,0.001757135,0.00182932,0.001891858,0.001932367,0.001989545,0.002048255,0.002096734,0.002140153,0.002196181,0.002277266,0.002344031,0.002406979,0.002414504,0.00244812,0.002549024,0.002622865,0.00270875,0.00282091,0.002888694,0.002960285,0.00302589,0.003097651,0.003161025,0.003221007,0.003278936,0.003344052,0.00337739,0.00341306,0.003451811,0.003492512,0.003542381,0.003614887,0.003675636,0.003733971,0.00379605,0.003855999,0.003914521,0.003972486,0.004030055,0.00407589,0.004118063,0.004152034,0.004184438,0.004212226,0.004232791,0.004265715,0.004254569,0.00422789,0.004191239,0.004143365,0.004088953,0.004034615,0.003977689,0.003916257,0.003854795,0.003786288,0.003743256,0.003704075,0.003684977,0.003675896,0.003694916,0.003716135,0.003686904,0.003713168,0.003783604,0.003815291
8.82E-05,9.77E-05,1.06E-04,1.05E-04,9.62E-05,7.96E-05,7.27E-05,6.98E-05,8.71E-05,1.18E-04,1.52E-04,1.72E-04,1.75E-04,1.73E-04,1.75E-04,1.87E-04,2.18E-04,2.45E-04,2.69E-04,2.89E-04,2.96E-04,3.09E-04,3.26E-04,3.32E-04,3.51E-04,3.67E-04,4.04E-04,4.65E-04,5.16E-04,5.61E-04,5.78E-04,5.85E-04,5.91E-04,6.20E-04,6.80E-04,7.33E-04,8.01E-04,8.37E-04,8.59E-04,8.87E-04,9.38E-04,9.89E-04,0.001041892,0.001094298,0.001132615,0.001176096,0.001254835,0.001320777,0.00136937,0.0013918,0.001438374,0.001482225,0.001549877,0.001631364,0.001700484,0.001750864,0.001794844,0.001828127,0.001878656,0.001956428,0.002007845,0.002058571,0.00210757,0.002168186,0.002252987,0.002326034,0.002405216,0.00243206,0.002476223,0.00257712,0.002623838,0.002702117,0.002804492,0.002865676,0.002944044,0.003006725,0.00308535,0.00315038,0.003206687,0.003256848,0.003311426,0.003347017,0.003382758,0.003420324,0.00345864,0.003508414,0.003582026,0.003641398,0.003698463,0.003761173,0.003824284,0.003887237,0.003949685,0.004013421,0.004065198,0.004112212,0.004149217,0.004182347,0.004208482,0.004224083,0.004246095,0.004226774,0.00419388,0.004151273,0.004098402,0.004044263,0.003992687,0.003937466,0.003876684,0.003814028,0.003744522,0.003706042,0.003667481,0.003651026,0.003641067,0.003661141,0.00368899,0.003675529,0.003706904,0.003766539,0.003801999
7.87E-05,7.16E-05,6.06E-05,5.18E-05,5.23E-05,5.76E-05,7.15E-05,8.51E-05,1.04E-04,1.12E-04,1.37E-04,1.59E-04,1.74E-04,1.82E-04,1.87E-04,2.00E-04,2.20E-04,2.30E-04,2.41E-04,2.61E-04,2.95E-04,3.21E-04,3.40E-04,3.45E-04,3.44E-04,3.54E-04,3.96E-04,4.82E-04,5.52E-04,5.96E-04,5.97E-04,5.81E-04,5.86E-04,6.14E-04,6.66E-04,7.09E-04,7.72E-04,8.23E-04,8.62E-04,9.21E-04,9.70E-04,0.001017344,0.00106231,0.001114814,0.001145449,0.001160215,0.001192442,0.001236951,0.001312101,0.001390481,0.001462646,0.001502688,0.001534489,0.001577392,0.0016277,0.001684047,0.001733616,0.001788941,0.001844104,0.001906233,0.00198078,0.002044874,0.002091528,0.002141626,0.002222941,0.00230862,0.002397977,0.002445851,0.00250282,0.002610372,0.002655332,0.002701835,0.002780701,0.002817768,0.002872742,0.002945999,0.003025657,0.00308887,0.00315192,0.003221678,0.003304384,0.003364278,0.003424513,0.00348535,0.003543645,0.003606818,0.003670228,0.003728307,0.003778355,0.003827874,0.003872995,0.003916862,0.003960038,0.004011216,0.004042745,0.004071799,0.004094024,0.004115161,0.004133507,0.00414658,0.004157448,0.004149704,0.004129975,0.004101222,0.004065072,0.004026226,0.003988574,0.003948286,0.003900356,0.003849154,0.003787519,0.003746889,0.003708754,0.00368675,0.003670432,0.003676431,0.003682355,0.003653774,0.003672468,0.003713638,0.003735941
1.15E-04,1.16E-04,1.14E-04,1.06E-04,1.04E-04,9.36E-05,8.31E-05,6.56E-05,6.96E-05,9.61E-05,1.57E-04,1.99E-04,2.15E-04,2.12E-04,1.97E-04,1.76E-04,1.70E-04,1.82E-04,2.18E-04,2.64E-04,3.06E-04,3.33E-04,3.34E-04,3.36E-04,3.58E-04,4.00E-04,4.45E-04,4.95E-04,5.40E-04,5.71E-04,5.81E-04,5.84E-04,5.86E-04,5.96E-04,6.24E-04,6.55E-04,7.32E-04,7.91E-04,8.47E-04,8.92E-04,9.61E-04,0.001030405,0.001072604,0.001104284,0.001129559,0.001168162,0.00123488,0.001272107,0.001302327,0.001339342,0.001429427,0.001516129,0.001615402,0.001689004,0.001710571,0.001699091,0.001694694,0.00171114,0.001764131,0.001846322,0.001964139,0.002077259,0.002152246,0.002210195,0.002284188,0.002353005,0.002419285,0.002440712,0.002483847,0.002569269,0.00262293,0.002698676,0.002784894,0.002851276,0.002924301,0.00297933,0.003059952,0.003115913,0.003167223,0.00322021,0.003284385,0.003324871,0.003370009,0.003421352,0.003477468,0.00354386,0.003628319,0.003701254,0.00376843,0.003835467,0.00389677,0.003952664,0.004005309,0.004056636,0.004090482,0.004126485,0.004153108,0.00417719,0.004195725,0.004207242,0.004224142,0.004208952,0.004179259,0.00414099,0.004090769,0.004038767,0.00398906,0.003937227,0.003880748,0.00382506,0.003761103,0.003722485,0.003686135,0.003670349,0.003663233,0.003680219,0.003701434,0.003688081,0.003709139,0.00377065,0.003798991
6.39E-05,6.52E-05,6.93E-05,7.30E-05,8.32E-05,8.94E-05,9.53E-05,8.96E-05,8.00E-05,7.46E-05,1.03E-04,1.36E-04,1.60E-04,1.75E-04,1.80E-04,1.88E-04,2.07E-04,2.23E-04,2.41E-04,2.64E-04,2.83E-04,3.11E-04,3.36E-04,3.55E-04,3.81E-04,4.05E-04,4.36E-04,4.94E-04,5.60E-04,6.05E-04,6.19E-04,6.08E-04,5.97E-04,6.05E-04,6.41E-04,6.64E-04,7.22E-04,7.90E-04,8.52E-04,8.99E-04,9.47E-04,9.80E-04,0.001015693,0.001075921,0.001116437,0.001153355,0.001201432,0.001262013,0.001332434,0.001403,0.001480402,0.001514784,0.001544284,0.001571115,0.001606635,0.001662756,0.001723601,0.001793398,0.001846883,0.001912945,0.001982255,0.002054022,0.002108867,0.002167086,0.002244231,0.002332456,0.002428629,0.002466382,0.002493733,0.002549968,0.002580841,0.002630386,0.002721952,0.00278827,0.002869331,0.002944441,0.003027602,0.003099478,0.003169668,0.003240932,0.003322047,0.003380239,0.003433743,0.00348446,0.003531199,0.003581814,0.003657594,0.003712925,0.003763235,0.003816212,0.003867139,0.003918422,0.003970673,0.004025185,0.004065609,0.004104224,0.004133694,0.004158478,0.004176394,0.004186424,0.004203589,0.004187949,0.004160768,0.004121722,0.004072985,0.004028099,0.003983645,0.003937215,0.00388833,0.003839252,0.003785238,0.003753501,0.003722671,0.003709445,0.003702324,0.003718324,0.003730338,0.003692641,0.003715656,0.003761012,0.003786623
1.64E-05,3.41E-05,6.21E-05,8.58E-05,1.03E-04,1.06E-04,1.09E-04,9.28E-05,6.56E-05,5.87E-05,1.14E-04,1.83E-04,2.26E-04,2.32E-04,2.14E-04,1.96E-04,2.07E-04,2.27E-04,2.63E-04,3.14E-04,3.63E-04,3.98E-04,3.91E-04,3.70E-04,3.86E-04,4.03E-04,4.37E-04,5.14E-04,6.06E-04,6.67E-04,6.74E-04,6.56E-04,6.59E-04,6.83E-04,7.47E-04,7.90E-04,8.58E-04,9.00E-04,9.24E-04,9.48E-04,1.00E-03,0.001040126,0.001081493,0.001137653,0.001203879,0.001283546,0.001373447,0.00144164,0.001499292,0.001525725,0.001571617,0.001614482,0.001676958,0.001745695,0.001799784,0.0018563,0.001930926,0.002008744,0.002083951,0.002157913,0.002209544,0.00224809,0.002275797,0.002305776,0.002361832,0.002414393,0.00251697,0.002565757,0.002625925,0.002721339,0.00279094,0.002889375,0.00302163,0.003111911,0.003218823,0.00332045,0.003399273,0.003471627,0.003539099,0.003601506,0.003673081,0.003718337,0.003765131,0.003811684,0.003855488,0.003907139,0.003983723,0.004044103,0.004100865,0.004162553,0.004221691,0.004276573,0.004328629,0.004382634,0.004423379,0.004462253,0.004494038,0.004526405,0.004556002,0.004580225,0.004624751,0.004622705,0.004607569,0.004584276,0.004549946,0.004510049,0.00446519,0.004418682,0.004365285,0.004308349,0.004244402,0.004197526,0.004156185,0.00412811,0.004109179,0.004120034,0.004142072,0.004131147,0.004152006,0.004205044,0.004229873
1.33E-04,1.37E-04,1.31E-04,1.17E-04,1.08E-04,9.36E-05,8.17E-05,6.55E-05,6.26E-05,1.06E-04,1.80E-04,2.35E-04,2.64E-04,2.69E-04,2.50E-04,2.40E-04,2.50E-04,2.63E-04,2.82E-04,3.04E-04,3.29E-04,3.33E-04,3.21E-04,3.32E-04,3.95E-04,4.50E-04,4.89E-04,5.40E-04,5.86E-04,6.15E-04,6.23E-04,6.35E-04,6.65E-04,6.95E-04,7.33E-04,7.59E-04,8.27E-04,8.66E-04,9.06E-04,9.68E-04,0.001041288,0.001124738,0.001168695,0.001193187,0.001200657,0.001225386,0.001305511,0.0013871,0.001474949,0.001552182,0.001621616,0.001654971,0.001707707,0.001781925,0.00185293,0.00189189,0.00190869,0.001947315,0.002017021,0.002125439,0.002225041,0.00229264,0.0023231,0.00235833,0.002420886,0.002501975,0.002615499,0.002658912,0.0027069,0.002791869,0.002850375,0.002916685,0.003014028,0.003067216,0.003143536,0.003225779,0.003319045,0.003404126,0.00348816,0.003574283,0.003667422,0.003729771,0.003784334,0.003835465,0.00388494,0.003944458,0.004010337,0.004075015,0.004134841,0.004196593,0.004252312,0.00430397,0.0043541,0.004406756,0.004445422,0.004479669,0.004507504,0.004536,0.004563544,0.004587258,0.004622716,0.004625584,0.004616574,0.004595581,0.004568904,0.004534613,0.00449818,0.004460597,0.004414417,0.004365048,0.004308078,0.004264872,0.004227367,0.004207565,0.004196206,0.004207745,0.004220788,0.004208108,0.004227287,0.00426834,0.004289689
8.86E-05,8.02E-05,6.32E-05,4.44E-05,3.72E-05,4.24E-05,6.49E-05,9.67E-05,1.34E-04,1.70E-04,1.95E-04,1.93E-04,1.76E-04,1.67E-04,1.68E-04,1.78E-04,2.10E-04,2.35E-04,2.60E-04,2.87E-04,3.08E-04,3.44E-04,3.64E-04,3.77E-04,4.22E-04,4.78E-04,5.26E-04,5.51E-04,5.82E-04,5.95E-04,5.96E-04,6.01E-04,6.25E-04,6.67E-04,7.17E-04,7.41E-04,8.06E-04,8.61E-04,9.24E-04,9.96E-04,0.001067264,0.00114287,0.001185558,0.001208235,0.001212371,0.001236649,0.001298114,0.001345072,0.001384046,0.001428887,0.00150343,0.001578634,0.001678618,0.001794044,0.001882572,0.001941148,0.001980401,0.001986854,0.002014238,0.002059382,0.002108029,0.002193533,0.002270801,0.002341192,0.002423953,0.002509216,0.002613721,0.002657873,0.002713745,0.002823711,0.002871572,0.002954279,0.003061405,0.00313637,0.003215762,0.003285142,0.003378469,0.003450363,0.003515637,0.003580453,0.003651399,0.003702857,0.00375362,0.003803133,0.003852179,0.003913234,0.003995867,0.004067883,0.004137097,0.004210689,0.004281666,0.004350652,0.004418479,0.00448296,0.004530947,0.004571812,0.004599124,0.004619822,0.004631794,0.004635754,0.004649268,0.004625534,0.004593006,0.004552472,0.004502704,0.004458194,0.00441763,0.004373693,0.004325293,0.004277044,0.004222023,0.004195922,0.004166753,0.004160733,0.004159562,0.004183857,0.004206807,0.004200929,0.00422903,0.004273932,0.00430915
9.82E-05,9.18E-05,7.46E-05,4.97E-05,3.03E-05,1.84E-05,2.54E-05,4.10E-05,7.54E-05,1.18E-04,1.69E-04,2.13E-04,2.30E-04,2.19E-04,2.01E-04,1.76E-04,1.74E-04,1.81E-04,2.11E-04,2.60E-04,3.23E-04,3.74E-04,3.92E-04,3.87E-04,3.88E-04,4.04E-04,4.46E-04,5.12E-04,5.89E-04,6.64E-04,6.95E-04,6.98E-04,7.08E-04,7.26E-04,7.66E-04,7.78E-04,8.28E-04,8.63E-04,9.05E-04,9.45E-04,0.001044519,0.001100662,0.001148988,0.001214361,0.001277389,0.001332968,0.001385827,0.001413256,0.001431563,0.00145984,0.001539618,0.001590109,0.001667863,0.001766834,0.00186684,0.001955636,0.002010537,0.002031074,0.002045467,0.002087432,0.002146612,0.002233454,0.002300261,0.002361136,0.002436436,0.002523594,0.002630674,0.002676946,0.00271453,0.002774782,0.002801233,0.002863773,0.002976213,0.003063895,0.00317282,0.003251719,0.003338994,0.003420363,0.003493262,0.003561099,0.003636298,0.003685933,0.003728593,0.003769188,0.003808158,0.003860166,0.003926034,0.003994198,0.004063167,0.004140951,0.004218516,0.004293291,0.004364132,0.004433288,0.004488376,0.004531962,0.004564348,0.004593647,0.004617618,0.004633067,0.004666484,0.00465112,0.004625323,0.004592192,0.004547386,0.004501764,0.004459386,0.004414159,0.004360714,0.004304105,0.004236438,0.004195317,0.004157108,0.004138583,0.004126613,0.004146163,0.004172867,0.004171916,0.004197763,0.004259208,0.004291507
6.06E-05,7.12E-05,7.93E-05,8.42E-05,9.36E-05,1.05E-04,1.23E-04,1.33E-04,1.31E-04,1.29E-04,1.47E-04,1.68E-04,1.85E-04,1.94E-04,1.94E-04,1.92E-04,2.00E-04,2.10E-04,2.31E-04,2.68E-04,3.18E-04,3.79E-04,4.17E-04,4.28E-04,4.32E-04,4.35E-04,4.53E-04,5.05E-04,5.54E-04,6.05E-04,6.28E-04,6.38E-04,6.64E-04,7.05E-04,7.69E-04,8.19E-04,8.63E-04,9.03E-04,9.28E-04,9.53E-04,9.99E-04,0.001027041,0.001082733,0.001160788,0.001224782,0.001289832,0.001372223,0.001441899,0.001496996,0.001531962,0.001580639,0.001614376,0.00166551,0.001727833,0.001785814,0.001845286,0.001910792,0.001977056,0.002059439,0.002138181,0.002199947,0.002256281,0.002303114,0.002357707,0.002434955,0.002498366,0.002576583,0.002607318,0.002666136,0.002793073,0.002857781,0.002950758,0.003067746,0.003144289,0.003248724,0.003338602,0.003426957,0.003498948,0.003563635,0.003623714,0.003687222,0.003732389,0.003778364,0.00382424,0.003870544,0.003926688,0.003989226,0.004052241,0.004109925,0.004168884,0.004222995,0.004274343,0.004325886,0.004379296,0.004421164,0.004459432,0.004491302,0.004524175,0.004555203,0.00458094,0.004617583,0.004616541,0.00460342,0.004580682,0.004547133,0.004507691,0.004469049,0.004426514,0.00437709,0.004323358,0.00426085,0.004217739,0.004178477,0.004156831,0.004141493,0.004155718,0.004163601,0.004150573,0.004166748,0.004216785,0.004240703
8.88E-05,8.46E-05,7.83E-05,7.51E-05,8.28E-05,9.04E-05,1.01E-04,1.03E-04,9.85E-05,9.42E-05,1.52E-04,2.06E-04,2.26E-04,2.22E-04,1.97E-04,1.79E-04,1.88E-04,2.08E-04,2.51E-04,3.13E-04,3.60E-04,4.03E-04,4.09E-04,3.84E-04,3.91E-04,4.40E-04,5.08E-04,5.72E-04,6.25E-04,6.76E-04,7.03E-04,7.06E-04,6.99E-04,7.17E-04,7.56E-04,7.71E-04,8.20E-04,8.42E-04,8.90E-04,9.64E-04,0.001091895,0.001174159,0.001239766,0.001301503,0.001331532,0.001369003,0.001444677,0.001494134,0.001545613,0.001580794,0.001667344,0.001707494,0.001767905,0.001847883,0.001937851,0.002024319,0.002101012,0.002157351,0.002206887,0.002283126,0.0023363,0.002386911,0.002419583,0.00246536,0.002564103,0.002654003,0.002770216,0.002831248,0.002904239,0.003027067,0.003071983,0.003133592,0.003233681,0.00330489,0.003393445,0.003471446,0.003563999,0.003645701,0.00372257,0.003797506,0.003868339,0.003920314,0.003970999,0.004018385,0.004062167,0.004116542,0.004183265,0.004248343,0.00431183,0.00438179,0.004452086,0.004521845,0.004589989,0.004662787,0.004719762,0.004765767,0.004801181,0.004833337,0.004860337,0.004880955,0.004914182,0.004910384,0.00489571,0.004871804,0.004840608,0.004807354,0.004775258,0.004740359,0.004698952,0.004654627,0.004605454,0.004574391,0.004541083,0.00452953,0.004525102,0.004546149,0.004562411,0.004560496,0.004584674,0.00462699,0.004650472
7.60E-05,8.01E-05,8.22E-05,7.75E-05,7.14E-05,5.84E-05,5.07E-05,4.70E-05,6.39E-05,1.11E-04,1.80E-04,2.19E-04,2.25E-04,2.25E-04,2.20E-04,2.16E-04,2.25E-04,2.42E-04,2.65E-04,2.90E-04,3.34E-04,3.83E-04,4.21E-04,4.36E-04,4.46E-04,4.66E-04,4.91E-04,5.38E-04,5.74E-04,6.19E-04,6.40E-04,6.50E-04,6.76E-04,7.30E-04,8.20E-04,9.05E-04,9.84E-04,0.001024831,0.001043121,0.001062587,0.001108431,0.001136519,0.001166291,0.001212249,0.00127087,0.001344135,0.001430637,0.001472434,0.001497403,0.001540791,0.001635668,0.001712804,0.00178788,0.001846522,0.001893083,0.001942101,0.002010686,0.002069618,0.002154967,0.002239288,0.00231758,0.002390589,0.00243861,0.002490902,0.002565478,0.002625795,0.002720353,0.002763999,0.00283542,0.002960958,0.003030389,0.003114651,0.003216411,0.003273761,0.003328673,0.003395537,0.003501887,0.00357942,0.003650937,0.003721876,0.003795129,0.003861056,0.003931575,0.00400101,0.004068498,0.004144594,0.004233776,0.004307433,0.004370919,0.004432376,0.004484586,0.004530271,0.004573918,0.004623728,0.004658763,0.004694714,0.004725631,0.004757658,0.004787218,0.004810943,0.004836313,0.004835975,0.004824663,0.004803522,0.004771645,0.004739019,0.004707413,0.004671792,0.004630553,0.004586492,0.004541453,0.004510304,0.004480243,0.004466431,0.004459844,0.004480405,0.004497757,0.004494287,0.004511692,0.004563782,0.004591449
8.38E-05,1.02E-04,1.12E-04,1.10E-04,1.03E-04,9.21E-05,8.61E-05,7.77E-05,7.98E-05,1.06E-04,1.63E-04,2.07E-04,2.20E-04,2.14E-04,2.01E-04,1.85E-04,1.99E-04,2.23E-04,2.61E-04,3.14E-04,3.65E-04,3.96E-04,4.12E-04,4.10E-04,4.05E-04,4.12E-04,4.46E-04,5.13E-04,5.90E-04,6.49E-04,6.66E-04,6.56E-04,6.69E-04,7.19E-04,8.04E-04,8.62E-04,9.00E-04,9.32E-04,9.47E-04,9.67E-04,0.001026813,0.001042257,0.001104332,0.001223588,0.001340272,0.00143579,0.001510998,0.001545692,0.001552984,0.001559418,0.001613988,0.001659007,0.001723416,0.001808741,0.001897304,0.001991639,0.002067443,0.002103455,0.002129619,0.002174846,0.0022334,0.002304815,0.002387171,0.002485585,0.002603827,0.002708864,0.00278433,0.002783391,0.002790089,0.002877894,0.002904987,0.002991857,0.003141174,0.003252304,0.00336216,0.003443205,0.003532311,0.003613451,0.003682403,0.003742445,0.003796818,0.003833013,0.003870214,0.00390788,0.003946318,0.004003376,0.004080442,0.00415512,0.004229809,0.004312252,0.004394242,0.004473736,0.004550532,0.004629314,0.004687169,0.004735555,0.004771304,0.004802398,0.004826853,0.00484195,0.004881778,0.004865582,0.004839536,0.004806001,0.004762732,0.004721141,0.0046828,0.004644068,0.004596361,0.004548869,0.004496026,0.004461512,0.004430249,0.004418555,0.004414707,0.004440776,0.004466133,0.004470493,0.004499732,0.004567652,0.004605765
